month,hour,emd_cd,population,source_adstrd_cd,source_adstrd_nm
202211,1,41135110,1000756,4113565700,백현동
201812,1,41135110,32326.25,4113565700,백현동
201812,2,41135110,58915.01,4113565700,백현동
201812,3,41135110,97718.21,4113565700,백현동
201812,4,41135110,122014.32,4113565700,백현동
201812,5,41135110,128591.94,4113565700,백현동
201812,6,41135110,131253.19,4113565700,백현동
201812,7,41135110,133148.02,4113565700,백현동
201812,8,41135110,129609.44,4113565700,백현동
201812,9,41135110,120866.18,4113565700,백현동
201812,10,41135110,103669.32,4113565700,백현동
202210,10,41135110,241906.12,4113565700,백현동
202210,9,41135110,762472.5,4113565700,백현동
202210,8,41135110,1006118.4,4113565700,백현동
202210,7,41135110,1095455,4113565700,백현동
202210,6,41135110,1130582.9,4113565700,백현동
202210,5,41135110,1174822.9,4113565700,백현동
202210,4,41135110,1191906.2,4113565700,백현동
202210,3,41135110,921403.2,4113565700,백현동
202210,2,41135110,563176.06,4113565700,백현동
202210,1,41135110,1023409.25,4113565700,백현동
201901,1,41135110,31148.89,4113565700,백현동
201901,2,41135110,57675.11,4113565700,백현동
201901,3,41135110,97883.57,4113565700,백현동
201901,4,41135110,123721.62,4113565700,백현동
201901,5,41135110,129892.45,4113565700,백현동
201901,6,41135110,132234.44,4113565700,백현동
201901,7,41135110,134167.1,4113565700,백현동
201901,8,41135110,129507.85,4113565700,백현동
201901,9,41135110,120551.69,4113565700,백현동
201901,10,41135110,102921.25,4113565700,백현동
202209,10,41135110,247684.33,4113565700,백현동
202209,9,41135110,794299.75,4113565700,백현동
202209,8,41135110,1030119.9,4113565700,백현동
202209,7,41135110,1102582.4,4113565700,백현동
202209,6,41135110,1139814.5,4113565700,백현동
202209,5,41135110,1187410,4113565700,백현동
202209,4,41135110,1221562.4,4113565700,백현동
202209,3,41135110,982043.6,4113565700,백현동
202209,2,41135110,619552.56,4113565700,백현동
202209,1,41135110,1040045.4,4113565700,백현동
201902,1,41135110,32735.19,4113565700,백현동
201902,2,41135110,56945.26,4113565700,백현동
201902,3,41135110,90369.52,4113565700,백현동
201902,4,41135110,112173.07,4113565700,백현동
201902,5,41135110,118134.75,4113565700,백현동
201908,1,41135115,40672.84,4113568000,운중동
201908,1,41135116,40672.84,4113568000,운중동
201908,1,41135117,40672.84,4113568000,운중동
201908,1,41135118,40672.84,4113568000,운중동
201908,2,41135115,68372.5,4113568000,운중동
201908,2,41135116,68372.5,4113568000,운중동
201908,2,41135117,68372.5,4113568000,운중동
201908,2,41135118,68372.5,4113568000,운중동
201908,3,41135115,99647.33,4113568000,운중동
201908,3,41135116,99647.33,4113568000,운중동
201908,3,41135117,99647.33,4113568000,운중동
201908,3,41135118,99647.33,4113568000,운중동
201908,4,41135115,117434.35,4113568000,운중동
201908,4,41135116,117434.35,4113568000,운중동
201908,4,41135117,117434.35,4113568000,운중동
201908,4,41135118,117434.35,4113568000,운중동
201908,5,41135115,121377.76,4113568000,운중동
201908,5,41135116,121377.76,4113568000,운중동
201908,5,41135117,121377.76,4113568000,운중동
201908,5,41135118,121377.76,4113568000,운중동
201908,6,41135115,123092.31,4113568000,운중동
201908,6,41135116,123092.31,4113568000,운중동
201908,6,41135117,123092.31,4113568000,운중동
201908,6,41135118,123092.31,4113568000,운중동
201908,7,41135115,124270.78,4113568000,운중동
201908,7,41135116,124270.78,4113568000,운중동
201908,7,41135117,124270.78,4113568000,운중동
201908,7,41135118,124270.78,4113568000,운중동
201908,8,41135115,121999.47,4113568000,운중동
201908,8,41135116,121999.47,4113568000,운중동
201908,8,41135117,121999.47,4113568000,운중동
201908,8,41135118,121999.47,4113568000,운중동
201908,9,41135115,114911.93,4113568000,운중동
201908,9,41135116,114911.93,4113568000,운중동
201908,9,41135117,114911.93,4113568000,운중동
201908,9,41135118,114911.93,4113568000,운중동
201908,10,41135115,96491.56,4113568000,운중동
201908,10,41135116,96491.56,4113568000,운중동
201908,10,41135117,96491.56,4113568000,운중동
201908,10,41135118,96491.56,4113568000,운중동
202201,10,41135115,211975.95,4113568000,운중동
202201,10,41135116,211975.95,4113568000,운중동
202201,10,41135117,211975.95,4113568000,운중동
202201,10,41135118,211975.95,4113568000,운중동
202201,9,41135115,668946.56,4113568000,운중동
202201,9,41135116,668946.56,4113568000,운중동
202201,9,41135117,668946.56,4113568000,운중동
202201,9,41135118,668946.56,4113568000,운중동
202201,8,41135115,908181.2,4113568000,운중동
202201,8,41135116,908181.2,4113568000,운중동
202201,8,41135117,908181.2,4113568000,운중동
202201,8,41135118,908181.2,4113568000,운중동
202201,7,41135115,1031416.94,4113568000,운중동
202201,7,41135116,1031416.94,4113568000,운중동
202201,7,41135117,1031416.94,4113568000,운중동
202201,7,41135118,1031416.94,4113568000,운중동
202201,6,41135115,1092068,4113568000,운중동
202201,6,41135116,1092068,4113568000,운중동
202201,6,41135117,1092068,4113568000,운중동
202201,6,41135118,1092068,4113568000,운중동
202201,5,41135115,1117160.8,4113568000,운중동
202201,5,41135116,1117160.8,4113568000,운중동
202201,5,41135117,1117160.8,4113568000,운중동
202201,5,41135118,1117160.8,4113568000,운중동
202201,4,41135115,1100460.6,4113568000,운중동
202201,4,41135116,1100460.6,4113568000,운중동
202201,4,41135117,1100460.6,4113568000,운중동
202201,4,41135118,1100460.6,4113568000,운중동
202201,3,41135115,846229.8,4113568000,운중동
202201,3,41135116,846229.8,4113568000,운중동
202201,3,41135117,846229.8,4113568000,운중동
202201,3,41135118,846229.8,4113568000,운중동
202201,2,41135115,500043.1,4113568000,운중동
202201,2,41135116,500043.1,4113568000,운중동
202201,2,41135117,500043.1,4113568000,운중동
202201,2,41135118,500043.1,4113568000,운중동
202201,1,41135115,870563.75,4113568000,운중동
202201,1,41135116,870563.75,4113568000,운중동
202201,1,41135117,870563.75,4113568000,운중동
202201,1,41135118,870563.75,4113568000,운중동
201909,1,41135115,37299.89,4113568000,운중동
201909,1,41135116,37299.89,4113568000,운중동
201909,1,41135117,37299.89,4113568000,운중동
201909,1,41135118,37299.89,4113568000,운중동
201909,2,41135115,66244.49,4113568000,운중동
201909,2,41135116,66244.49,4113568000,운중동
201909,2,41135117,66244.49,4113568000,운중동
201909,2,41135118,66244.49,4113568000,운중동
201909,3,41135115,98563.63,4113568000,운중동
201909,3,41135116,98563.63,4113568000,운중동
201909,3,41135117,98563.63,4113568000,운중동
201909,3,41135118,98563.63,4113568000,운중동
201909,4,41135115,116618.94,4113568000,운중동
201909,4,41135116,116618.94,4113568000,운중동
201909,4,41135117,116618.94,4113568000,운중동
201909,4,41135118,116618.94,4113568000,운중동
201909,5,41135115,120790.23,4113568000,운중동
201909,5,41135116,120790.23,4113568000,운중동
201909,5,41135117,120790.23,4113568000,운중동
201909,5,41135118,120790.23,4113568000,운중동
201909,6,41135115,122825.71,4113568000,운중동
201909,6,41135116,122825.71,4113568000,운중동
201909,6,41135117,122825.71,4113568000,운중동
201909,6,41135118,122825.71,4113568000,운중동
201909,7,41135115,124996.09,4113568000,운중동
201909,7,41135116,124996.09,4113568000,운중동
201909,7,41135117,124996.09,4113568000,운중동
201909,7,41135118,124996.09,4113568000,운중동
201909,8,41135115,122177.03,4113568000,운중동
201909,8,41135116,122177.03,4113568000,운중동
201909,8,41135117,122177.03,4113568000,운중동
201909,8,41135118,122177.03,4113568000,운중동
201909,9,41135115,114486.67,4113568000,운중동
201909,9,41135116,114486.67,4113568000,운중동
201909,9,41135117,114486.67,4113568000,운중동
201909,9,41135118,114486.67,4113568000,운중동
201909,10,41135115,93976.19,4113568000,운중동
201909,10,41135116,93976.19,4113568000,운중동
201909,10,41135117,93976.19,4113568000,운중동
201909,10,41135118,93976.19,4113568000,운중동
202403,10,41135115,665659.5,4113568000,운중동
202403,10,41135116,665659.5,4113568000,운중동
202403,10,41135117,665659.5,4113568000,운중동
202403,10,41135118,665659.5,4113568000,운중동
202403,9,41135115,1444278.1,4113568000,운중동
202403,9,41135116,1444278.1,4113568000,운중동
202403,9,41135117,1444278.1,4113568000,운중동
202403,9,41135118,1444278.1,4113568000,운중동
202403,8,41135115,1524295.8,4113568000,운중동
202403,8,41135116,1524295.8,4113568000,운중동
202403,8,41135117,1524295.8,4113568000,운중동
202403,8,41135118,1524295.8,4113568000,운중동
202403,7,41135115,1629706.6,4113568000,운중동
202403,7,41135116,1629706.6,4113568000,운중동
202403,7,41135117,1629706.6,4113568000,운중동
202403,7,41135118,1629706.6,4113568000,운중동
202403,6,41135115,1566800.5,4113568000,운중동
202403,6,41135116,1566800.5,4113568000,운중동
202403,6,41135117,1566800.5,4113568000,운중동
202403,6,41135118,1566800.5,4113568000,운중동
202403,5,41135115,1488034.1,4113568000,운중동
202403,5,41135116,1488034.1,4113568000,운중동
202403,5,41135117,1488034.1,4113568000,운중동
202403,5,41135118,1488034.1,4113568000,운중동
202403,4,41135115,1397555.9,4113568000,운중동
202403,4,41135116,1397555.9,4113568000,운중동
202403,4,41135117,1397555.9,4113568000,운중동
202403,4,41135118,1397555.9,4113568000,운중동
202403,3,41135115,1144986.9,4113568000,운중동
202403,3,41135116,1144986.9,4113568000,운중동
202403,3,41135117,1144986.9,4113568000,운중동
202403,3,41135118,1144986.9,4113568000,운중동
202403,2,41135115,704925.6,4113568000,운중동
202403,2,41135116,704925.6,4113568000,운중동
202403,2,41135117,704925.6,4113568000,운중동
202403,2,41135118,704925.6,4113568000,운중동
202403,1,41135115,588556.7,4113568000,운중동
202403,1,41135116,588556.7,4113568000,운중동
202403,1,41135117,588556.7,4113568000,운중동
202403,1,41135118,588556.7,4113568000,운중동
201910,1,41135115,32911.77,4113568000,운중동
201910,1,41135116,32911.77,4113568000,운중동
201910,1,41135117,32911.77,4113568000,운중동
201910,1,41135118,32911.77,4113568000,운중동
201910,2,41135115,60935.36,4113568000,운중동
201910,2,41135116,60935.36,4113568000,운중동
201910,2,41135117,60935.36,4113568000,운중동
201910,2,41135118,60935.36,4113568000,운중동
201910,3,41135115,94147.58,4113568000,운중동
201910,3,41135116,94147.58,4113568000,운중동
201910,3,41135117,94147.58,4113568000,운중동
201910,3,41135118,94147.58,4113568000,운중동
201910,4,41135115,113980.13,4113568000,운중동
201910,4,41135116,113980.13,4113568000,운중동
201910,4,41135117,113980.13,4113568000,운중동
201910,4,41135118,113980.13,4113568000,운중동
201910,5,41135115,117603.37,4113568000,운중동
201910,5,41135116,117603.37,4113568000,운중동
201910,5,41135117,117603.37,4113568000,운중동
201910,5,41135118,117603.37,4113568000,운중동
201910,6,41135115,119871.78,4113568000,운중동
201910,6,41135116,119871.78,4113568000,운중동
201910,6,41135117,119871.78,4113568000,운중동
201910,6,41135118,119871.78,4113568000,운중동
201910,7,41135115,122008.92,4113568000,운중동
201910,7,41135116,122008.92,4113568000,운중동
201910,7,41135117,122008.92,4113568000,운중동
201910,7,41135118,122008.92,4113568000,운중동
201910,8,41135115,118106.75,4113568000,운중동
201910,8,41135116,118106.75,4113568000,운중동
201910,8,41135117,118106.75,4113568000,운중동
201910,8,41135118,118106.75,4113568000,운중동
201910,9,41135115,109832.37,4113568000,운중동
201910,9,41135116,109832.37,4113568000,운중동
201910,9,41135117,109832.37,4113568000,운중동
201910,9,41135118,109832.37,4113568000,운중동
201910,10,41135115,93255.23,4113568000,운중동
201910,10,41135116,93255.23,4113568000,운중동
201910,10,41135117,93255.23,4113568000,운중동
201910,10,41135118,93255.23,4113568000,운중동
202402,10,41135115,633484.3,4113568000,운중동
202402,10,41135116,633484.3,4113568000,운중동
202402,10,41135117,633484.3,4113568000,운중동
202402,10,41135118,633484.3,4113568000,운중동
202402,9,41135115,1366454.9,4113568000,운중동
202402,9,41135116,1366454.9,4113568000,운중동
202402,9,41135117,1366454.9,4113568000,운중동
202402,9,41135118,1366454.9,4113568000,운중동
202402,8,41135115,1443407.6,4113568000,운중동
202402,8,41135116,1443407.6,4113568000,운중동
202402,8,41135117,1443407.6,4113568000,운중동
202402,8,41135118,1443407.6,4113568000,운중동
202402,7,41135115,1560515.6,4113568000,운중동
202402,7,41135116,1560515.6,4113568000,운중동
202402,7,41135117,1560515.6,4113568000,운중동
202402,7,41135118,1560515.6,4113568000,운중동
202402,6,41135115,1516702,4113568000,운중동
202402,6,41135116,1516702,4113568000,운중동
202402,6,41135117,1516702,4113568000,운중동
202402,6,41135118,1516702,4113568000,운중동
202402,5,41135115,1458377.6,4113568000,운중동
202402,5,41135116,1458377.6,4113568000,운중동
202402,5,41135117,1458377.6,4113568000,운중동
202402,5,41135118,1458377.6,4113568000,운중동
202402,4,41135115,1367247.1,4113568000,운중동
202402,4,41135116,1367247.1,4113568000,운중동
202402,4,41135117,1367247.1,4113568000,운중동
202402,4,41135118,1367247.1,4113568000,운중동
202402,3,41135115,1100713.8,4113568000,운중동
202402,3,41135116,1100713.8,4113568000,운중동
202402,3,41135117,1100713.8,4113568000,운중동
202402,3,41135118,1100713.8,4113568000,운중동
202402,2,41135115,665686.5,4113568000,운중동
202402,2,41135116,665686.5,4113568000,운중동
202402,2,41135117,665686.5,4113568000,운중동
202402,2,41135118,665686.5,4113568000,운중동
202402,1,41135115,790797.2,4113568000,운중동
202402,1,41135116,790797.2,4113568000,운중동
202402,1,41135117,790797.2,4113568000,운중동
202402,1,41135118,790797.2,4113568000,운중동
201911,1,41135115,36509.19,4113568000,운중동
201911,1,41135116,36509.19,4113568000,운중동
201911,1,41135117,36509.19,4113568000,운중동
201911,1,41135118,36509.19,4113568000,운중동
201911,2,41135115,68830.07,4113568000,운중동
201911,2,41135116,68830.07,4113568000,운중동
201911,2,41135117,68830.07,4113568000,운중동
201911,2,41135118,68830.07,4113568000,운중동
201911,3,41135115,109556.59,4113568000,운중동
201911,3,41135116,109556.59,4113568000,운중동
201911,3,41135117,109556.59,4113568000,운중동
201911,3,41135118,109556.59,4113568000,운중동
201911,4,41135115,133588.67,4113568000,운중동
201911,4,41135116,133588.67,4113568000,운중동
201911,4,41135117,133588.67,4113568000,운중동
201911,4,41135118,133588.67,4113568000,운중동
201911,5,41135115,137954.56,4113568000,운중동
201911,5,41135116,137954.56,4113568000,운중동
201911,5,41135117,137954.56,4113568000,운중동
201911,5,41135118,137954.56,4113568000,운중동
201911,6,41135115,140311.88,4113568000,운중동
201911,6,41135116,140311.88,4113568000,운중동
201911,6,41135117,140311.88,4113568000,운중동
201911,6,41135118,140311.88,4113568000,운중동
201911,7,41135115,141957.06,4113568000,운중동
201911,7,41135116,141957.06,4113568000,운중동
201911,7,41135117,141957.06,4113568000,운중동
201911,7,41135118,141957.06,4113568000,운중동
201911,8,41135115,137636.38,4113568000,운중동
201911,8,41135116,137636.38,4113568000,운중동
201911,8,41135117,137636.38,4113568000,운중동
201911,8,41135118,137636.38,4113568000,운중동
201911,9,41135115,127597.4,4113568000,운중동
201911,9,41135116,127597.4,4113568000,운중동
201911,9,41135117,127597.4,4113568000,운중동
201911,9,41135118,127597.4,4113568000,운중동
201911,10,41135115,108674.26,4113568000,운중동
201911,10,41135116,108674.26,4113568000,운중동
201911,10,41135117,108674.26,4113568000,운중동
201911,10,41135118,108674.26,4113568000,운중동
201912,1,41135115,35915.59,4113568000,운중동
201912,1,41135116,35915.59,4113568000,운중동
201912,1,41135117,35915.59,4113568000,운중동
201912,1,41135118,35915.59,4113568000,운중동
201912,2,41135115,67042.4,4113568000,운중동
201912,2,41135116,67042.4,4113568000,운중동
201912,2,41135117,67042.4,4113568000,운중동
201912,2,41135118,67042.4,4113568000,운중동
201912,3,41135115,108257.95,4113568000,운중동
201912,3,41135116,108257.95,4113568000,운중동
201912,3,41135117,108257.95,4113568000,운중동
201912,3,41135118,108257.95,4113568000,운중동
201912,4,41135115,133868.52,4113568000,운중동
201912,4,41135116,133868.52,4113568000,운중동
201912,4,41135117,133868.52,4113568000,운중동
201912,4,41135118,133868.52,4113568000,운중동
201912,5,41135115,139543.66,4113568000,운중동
201912,5,41135116,139543.66,4113568000,운중동
201912,5,41135117,139543.66,4113568000,운중동
201912,5,41135118,139543.66,4113568000,운중동
201912,6,41135115,142139.8,4113568000,운중동
201912,6,41135116,142139.8,4113568000,운중동
201912,6,41135117,142139.8,4113568000,운중동
201912,6,41135118,142139.8,4113568000,운중동
201912,7,41135115,143274.95,4113568000,운중동
201912,7,41135116,143274.95,4113568000,운중동
201912,7,41135117,143274.95,4113568000,운중동
201912,7,41135118,143274.95,4113568000,운중동
201912,8,41135115,138294.45,4113568000,운중동
201912,8,41135116,138294.45,4113568000,운중동
201912,8,41135117,138294.45,4113568000,운중동
201912,8,41135118,138294.45,4113568000,운중동
201912,9,41135115,128037.82,4113568000,운중동
201912,9,41135116,128037.82,4113568000,운중동
201912,9,41135117,128037.82,4113568000,운중동
201912,9,41135118,128037.82,4113568000,운중동
201912,10,41135115,109091.89,4113568000,운중동
201912,10,41135116,109091.89,4113568000,운중동
201912,10,41135117,109091.89,4113568000,운중동
201912,10,41135118,109091.89,4113568000,운중동
202401,10,41135115,650065.1,4113568000,운중동
202401,10,41135116,650065.1,4113568000,운중동
202401,10,41135117,650065.1,4113568000,운중동
202401,10,41135118,650065.1,4113568000,운중동
202401,9,41135115,1408146.2,4113568000,운중동
202401,9,41135116,1408146.2,4113568000,운중동
202401,9,41135117,1408146.2,4113568000,운중동
202401,9,41135118,1408146.2,4113568000,운중동
202401,8,41135115,1485578.6,4113568000,운중동
202401,8,41135116,1485578.6,4113568000,운중동
202401,8,41135117,1485578.6,4113568000,운중동
202401,8,41135118,1485578.6,4113568000,운중동
201902,6,41135110,120341.37,4113565700,백현동
201902,7,41135110,122088.84,4113565700,백현동
201902,8,41135110,118232.4,4113565700,백현동
201902,9,41135110,110759.54,4113565700,백현동
201902,10,41135110,94489.38,4113565700,백현동
202208,10,41135110,240063.2,4113565700,백현동
202208,9,41135110,767345,4113565700,백현동
202208,8,41135110,987744.6,4113565700,백현동
202208,7,41135110,1072584.5,4113565700,백현동
202208,6,41135110,1116787.2,4113565700,백현동
202208,5,41135110,1164061.9,4113565700,백현동
202208,4,41135110,1191638.1,4113565700,백현동
202208,3,41135110,953442.75,4113565700,백현동
202208,2,41135110,594060.3,4113565700,백현동
202208,1,41135110,1045661.06,4113565700,백현동
201903,1,41135110,33443.41,4113565700,백현동
201903,2,41135110,61997.89,4113565700,백현동
201903,3,41135110,98685.25,4113565700,백현동
201903,4,41135110,121312.47,4113565700,백현동
201903,5,41135110,126553.93,4113565700,백현동
201903,6,41135110,129408.87,4113565700,백현동
201903,7,41135110,132217,4113565700,백현동
201903,8,41135110,128464.32,4113565700,백현동
201903,9,41135110,119743.39,4113565700,백현동
201903,10,41135110,102198.37,4113565700,백현동
202207,10,41135110,253030.11,4113565700,백현동
202207,9,41135110,806134.44,4113565700,백현동
202207,8,41135110,1038766.2,4113565700,백현동
202207,7,41135110,1106629.6,4113565700,백현동
202207,6,41135110,1129505.6,4113565700,백현동
202207,5,41135110,1178560.5,4113565700,백현동
202207,4,41135110,1208899.2,4113565700,백현동
202207,3,41135110,953912.8,4113565700,백현동
202207,2,41135110,592940.1,4113565700,백현동
202207,1,41135110,1029039.5,4113565700,백현동
201904,1,41135110,28730.69,4113565700,백현동
201904,2,41135110,60210.16,4113565700,백현동
201904,3,41135110,98046.23,4113565700,백현동
201904,4,41135110,119982.21,4113565700,백현동
201904,5,41135110,124672.29,4113565700,백현동
201904,6,41135110,127536.61,4113565700,백현동
201904,7,41135110,129863.24,4113565700,백현동
201904,8,41135110,126168.4,4113565700,백현동
201904,9,41135110,117096.98,4113565700,백현동
201904,10,41135110,99598.89,4113565700,백현동
202206,10,41135110,245121.02,4113565700,백현동
202206,9,41135110,796795.7,4113565700,백현동
202206,8,41135110,1032919.94,4113565700,백현동
202206,7,41135110,1096844.4,4113565700,백현동
202206,6,41135110,1107234.8,4113565700,백현동
202206,5,41135110,1143863.8,4113565700,백현동
202206,4,41135110,1166993,4113565700,백현동
202206,3,41135110,910829.4,4113565700,백현동
202206,2,41135110,576979.7,4113565700,백현동
202206,1,41135110,1014487.1,4113565700,백현동
201905,1,41135110,29644.8,4113565700,백현동
201905,2,41135110,58183.65,4113565700,백현동
201905,3,41135110,92168.97,4113565700,백현동
201905,4,41135110,112173.83,4113565700,백현동
201905,5,41135110,116366.08,4113565700,백현동
201905,6,41135110,118813.3,4113565700,백현동
201905,7,41135110,121230,4113565700,백현동
201905,8,41135110,118577.76,4113565700,백현동
201905,9,41135110,110256.82,4113565700,백현동
201905,10,41135110,93630.85,4113565700,백현동
202205,10,41135110,238348.88,4113565700,백현동
202205,9,41135110,779065.5,4113565700,백현동
202205,8,41135110,1020793.8,4113565700,백현동
202205,7,41135110,1104499.8,4113565700,백현동
202205,6,41135110,1125829.1,4113565700,백현동
202205,5,41135110,1162725.9,4113565700,백현동
202205,4,41135110,1187647,4113565700,백현동
202205,3,41135110,929999.7,4113565700,백현동
202205,2,41135110,581080.44,4113565700,백현동
202205,1,41135110,979470.3,4113565700,백현동
201906,1,41135110,31306.25,4113565700,백현동
201906,2,41135110,58270.7,4113565700,백현동
201906,3,41135110,91745.02,4113565700,백현동
201906,4,41135110,111658.89,4113565700,백현동
202401,7,41135115,1606181.1,4113568000,운중동
202401,7,41135116,1606181.1,4113568000,운중동
202401,7,41135117,1606181.1,4113568000,운중동
202401,7,41135118,1606181.1,4113568000,운중동
202401,6,41135115,1545191.5,4113568000,운중동
202401,6,41135116,1545191.5,4113568000,운중동
202401,6,41135117,1545191.5,4113568000,운중동
202401,6,41135118,1545191.5,4113568000,운중동
202401,5,41135115,1485869,4113568000,운중동
202401,5,41135116,1485869,4113568000,운중동
202401,5,41135117,1485869,4113568000,운중동
202401,5,41135118,1485869,4113568000,운중동
202401,4,41135115,1384537.6,4113568000,운중동
202401,4,41135116,1384537.6,4113568000,운중동
202401,4,41135117,1384537.6,4113568000,운중동
202401,4,41135118,1384537.6,4113568000,운중동
202401,3,41135115,1124879.6,4113568000,운중동
202401,3,41135116,1124879.6,4113568000,운중동
202401,3,41135117,1124879.6,4113568000,운중동
202401,3,41135118,1124879.6,4113568000,운중동
202401,2,41135115,666680.6,4113568000,운중동
202401,2,41135116,666680.6,4113568000,운중동
202401,2,41135117,666680.6,4113568000,운중동
202401,2,41135118,666680.6,4113568000,운중동
202401,1,41135115,609978.56,4113568000,운중동
202401,1,41135116,609978.56,4113568000,운중동
202401,1,41135117,609978.56,4113568000,운중동
202401,1,41135118,609978.56,4113568000,운중동
202001,1,41135115,33897.25,4113568000,운중동
202001,1,41135116,33897.25,4113568000,운중동
202001,1,41135117,33897.25,4113568000,운중동
202001,1,41135118,33897.25,4113568000,운중동
202001,2,41135115,62721.14,4113568000,운중동
202001,2,41135116,62721.14,4113568000,운중동
202001,2,41135117,62721.14,4113568000,운중동
202001,2,41135118,62721.14,4113568000,운중동
202001,3,41135115,103499.97,4113568000,운중동
202001,3,41135116,103499.97,4113568000,운중동
202001,3,41135117,103499.97,4113568000,운중동
202001,3,41135118,103499.97,4113568000,운중동
202001,4,41135115,130280.74,4113568000,운중동
202001,4,41135116,130280.74,4113568000,운중동
202001,4,41135117,130280.74,4113568000,운중동
202001,4,41135118,130280.74,4113568000,운중동
202001,5,41135115,136316.7,4113568000,운중동
202001,5,41135116,136316.7,4113568000,운중동
202001,5,41135117,136316.7,4113568000,운중동
202001,5,41135118,136316.7,4113568000,운중동
202001,6,41135115,139011.12,4113568000,운중동
202001,6,41135116,139011.12,4113568000,운중동
202001,6,41135117,139011.12,4113568000,운중동
202001,6,41135118,139011.12,4113568000,운중동
202001,7,41135115,140798.81,4113568000,운중동
202001,7,41135116,140798.81,4113568000,운중동
202001,7,41135117,140798.81,4113568000,운중동
202001,7,41135118,140798.81,4113568000,운중동
202001,8,41135115,135173.16,4113568000,운중동
202001,8,41135116,135173.16,4113568000,운중동
202001,8,41135117,135173.16,4113568000,운중동
202001,8,41135118,135173.16,4113568000,운중동
202001,9,41135115,125385.61,4113568000,운중동
202001,9,41135116,125385.61,4113568000,운중동
202001,9,41135117,125385.61,4113568000,운중동
202001,9,41135118,125385.61,4113568000,운중동
202001,10,41135115,107086.65,4113568000,운중동
202001,10,41135116,107086.65,4113568000,운중동
202001,10,41135117,107086.65,4113568000,운중동
202001,10,41135118,107086.65,4113568000,운중동
202312,10,41135115,655853.2,4113568000,운중동
202312,10,41135116,655853.2,4113568000,운중동
202312,10,41135117,655853.2,4113568000,운중동
202312,10,41135118,655853.2,4113568000,운중동
202312,9,41135115,1405745.9,4113568000,운중동
202312,9,41135116,1405745.9,4113568000,운중동
202312,9,41135117,1405745.9,4113568000,운중동
202312,9,41135118,1405745.9,4113568000,운중동
202312,8,41135115,1470761.6,4113568000,운중동
202312,8,41135116,1470761.6,4113568000,운중동
202312,8,41135117,1470761.6,4113568000,운중동
202312,8,41135118,1470761.6,4113568000,운중동
202312,7,41135115,1573645,4113568000,운중동
202312,7,41135116,1573645,4113568000,운중동
202312,7,41135117,1573645,4113568000,운중동
202312,7,41135118,1573645,4113568000,운중동
202312,6,41135115,1525642.2,4113568000,운중동
202312,6,41135116,1525642.2,4113568000,운중동
202312,6,41135117,1525642.2,4113568000,운중동
202312,6,41135118,1525642.2,4113568000,운중동
202312,5,41135115,1454802.9,4113568000,운중동
202312,5,41135116,1454802.9,4113568000,운중동
202312,5,41135117,1454802.9,4113568000,운중동
202312,5,41135118,1454802.9,4113568000,운중동
202312,4,41135115,1362338.4,4113568000,운중동
202312,4,41135116,1362338.4,4113568000,운중동
202312,4,41135117,1362338.4,4113568000,운중동
202312,4,41135118,1362338.4,4113568000,운중동
202312,3,41135115,1113648.1,4113568000,운중동
202312,3,41135116,1113648.1,4113568000,운중동
202312,3,41135117,1113648.1,4113568000,운중동
202312,3,41135118,1113648.1,4113568000,운중동
202312,2,41135115,669874.75,4113568000,운중동
202312,2,41135116,669874.75,4113568000,운중동
202312,2,41135117,669874.75,4113568000,운중동
202312,2,41135118,669874.75,4113568000,운중동
202312,1,41135115,616494.9,4113568000,운중동
202312,1,41135116,616494.9,4113568000,운중동
202312,1,41135117,616494.9,4113568000,운중동
202312,1,41135118,616494.9,4113568000,운중동
202002,1,41135115,31979.8,4113568000,운중동
202002,1,41135116,31979.8,4113568000,운중동
202002,1,41135117,31979.8,4113568000,운중동
202002,1,41135118,31979.8,4113568000,운중동
202002,2,41135115,62180.51,4113568000,운중동
202002,2,41135116,62180.51,4113568000,운중동
202002,2,41135117,62180.51,4113568000,운중동
202002,2,41135118,62180.51,4113568000,운중동
202002,3,41135115,103507.97,4113568000,운중동
202002,3,41135116,103507.97,4113568000,운중동
202002,3,41135117,103507.97,4113568000,운중동
202002,3,41135118,103507.97,4113568000,운중동
202002,4,41135115,130251.91,4113568000,운중동
202002,4,41135116,130251.91,4113568000,운중동
202002,4,41135117,130251.91,4113568000,운중동
202002,4,41135118,130251.91,4113568000,운중동
202002,5,41135115,136594.72,4113568000,운중동
202002,5,41135116,136594.72,4113568000,운중동
202002,5,41135117,136594.72,4113568000,운중동
202002,5,41135118,136594.72,4113568000,운중동
202002,6,41135115,139845.34,4113568000,운중동
202002,6,41135116,139845.34,4113568000,운중동
202002,6,41135117,139845.34,4113568000,운중동
202002,6,41135118,139845.34,4113568000,운중동
202002,7,41135115,141636.12,4113568000,운중동
202002,7,41135116,141636.12,4113568000,운중동
202002,7,41135117,141636.12,4113568000,운중동
202002,7,41135118,141636.12,4113568000,운중동
202002,8,41135115,135436.39,4113568000,운중동
202002,8,41135116,135436.39,4113568000,운중동
202002,8,41135117,135436.39,4113568000,운중동
202002,8,41135118,135436.39,4113568000,운중동
202002,9,41135115,125666.18,4113568000,운중동
202002,9,41135116,125666.18,4113568000,운중동
202002,9,41135117,125666.18,4113568000,운중동
202002,9,41135118,125666.18,4113568000,운중동
202002,10,41135115,107684.14,4113568000,운중동
